;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium ;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat ;Végkielégítés ;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások ;Egyéb külső személyi juttatások ;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése ;Üzemeltetési anyagok beszerzése ;Informatikai szolgáltatások igénybevétele ;Egyéb kommunikációs szolgáltatások ;Közüzemi díjak ;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások ;Működési célú előzetesen felszámított általános forgalmi adó ;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
72410;Otthoni szakápolás;317 250;0;0;0;0;11 200;0;0;1 000;0;0;99 000;0;98 376;1 750;1 400;8 400;1 400;5 200;0;0;800;0;100 000;6 100;0;0;7 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72420;Laboratóriumi szolgáltatás;6 629 464;0;123 100;0;297 650;209 020;46 500;0;20 000;0;0;249 600;0;1 804 733;6 544 200;90 000;300 000;5 000;251 200;0;0;183 000;0;4 200 000;280 000;0;0;775 050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72430;Képalkotó diagnosztika;6 813 398;0;163 200;0;178 708;179 678;89 800;0;20 000;0;0;1 621 680;0;2 102 127;113 500;20 000;180 000;9 000;314 000;0;0;356 100;0;2 084 900;267 000;0;0;304 920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74011;Foglakozás eü. Ellátás;1 296 800;0;0;0;45 848;33 600;13 028;0;0;0;0;187 920;0;351 360;14 500;3 400;40 000;5 000;46 500;0;0;11 000;0;0;45 700;0;0;43 495;0;0;0;34 900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74052;Kábítószer-megelőzés programjai, tevékenységei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400 000;0;0;0;0;0;0;0;0;0;0;0;0;0;400 000;0;0;0;0;0;0;0;0;0;0;0
74054;Komplex egészségfejlesztő, prevenciós programok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 657 307;0;0;0;1 527 473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74031;Család és Nővédelmi  eü.gondozás;18 861 902;0;147 100;0;424 392;522 662;41 500;0;20 000;324 600;0;324 600;1 000;4 857 703;80 000;100 000;146 000;66 900;291 500;0;10 500;90 000;0;0;43 000;0;0;108 408;0;0;0;39 000;0;0;0;0;0;0;0;0;0;0;195 580;0;0;0;0;0;0
74032;Ifjúság eü. Gondozás;2 408 750;0;0;0;0;34 800;0;0;0;0;0;385 920;0;631 985;134 000;5 000;0;0;0;0;0;0;0;344 200;0;0;0;37 535;0;0;0;7 100;0;0;0;0;0;0;0;0;0;0;571 500;0;0;0;0;0;0
76010;Zuglói Egészségfejlesztési Iroda;2 326 132;0;0;0;0;0;0;0;0;0;0;0;0;453 596;0;0;0;0;0;0;0;0;0;0;0;0;0;252 501;0;0;0;935 189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81022;Sportteljesítmények elismerése, járadékok, ösztöndíjak;0;0;0;0;0;0;0;0;0;0;0;0;150 400;36 080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
